profile,task,backend,baseline_role,batch_size,round_index,input_width,output_width,processed_bits,block_width,block_width_source,lut_table_bytes,packed_word_bits,sample_runtime_s,throughput_Mbit_s,throughput_Mcodeword_s,correctness_passed,timed,skip_reason,exactness_elapsed_s,warmups,repeats,build_init_s,elapsed_config_s,affinity_status,frequency_lock_status,galois_available,galois_version,cpu_model,l1d_bytes,l2_bytes,l3_bytes,python_version,numpy_version,thread_count,seed,notes
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",300,0,255,16,76500,,,,16,0.014265600009821355,5.3625504673713325,0.02102960967596601,True,True,,0.017783400020562112,30,10,2.638334900024347,0.43127739999908954,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=300"
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",300,1,255,16,76500,,,,16,0.013981900061480701,5.471359376309157,0.021456311279643748,True,True,,0.017783400020562112,30,10,2.638334900024347,0.4452708999160677,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=300"
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",300,2,255,16,76500,,,,16,0.015444800024852157,4.95312337336218,0.019424013228871297,True,True,,0.017783400020562112,30,10,2.638334900024347,0.46072720002848655,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=300"
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",300,3,255,16,76500,,,,16,0.013045400031842291,5.864136002979785,0.02299661177639131,True,True,,0.017783400020562112,30,10,2.638334900024347,0.47378400003071874,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=300"
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",300,4,255,16,76500,,,,16,0.014113500015810132,5.420342219456809,0.02125624399786984,True,True,,0.017783400020562112,30,10,2.638334900024347,0.4879091000184417,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=300"
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",300,5,255,16,76500,,,,16,0.013180700014345348,5.803940603817738,0.02276055138752054,True,True,,0.017783400020562112,30,10,2.638334900024347,0.5011011000024155,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=300"
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",300,6,255,16,76500,,,,16,0.015576899982988834,4.911118392205371,0.019259287812570084,True,True,,0.017783400020562112,30,10,2.638334900024347,0.51668979995884,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=300"
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",300,7,255,16,76500,,,,16,0.01293430000077933,5.914506389629949,0.02319414270443117,True,True,,0.017783400020562112,30,10,2.638334900024347,0.5296350999269634,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=300"
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",300,8,255,16,76500,,,,16,0.01662390003912151,4.601808229114126,0.01804630678083971,True,True,,0.017783400020562112,30,10,2.638334900024347,0.5462736999616027,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=300"
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",300,9,255,16,76500,,,,16,0.0203781999880448,3.754011642092038,0.014721614282713874,True,True,,0.017783400020562112,30,10,2.638334900024347,0.5666676999535412,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=300"
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,300,0,255,16,76500,,,,16,0.0018037999980151653,42.41046683899421,0.16631555623134986,True,True,,0.004447199986316264,30,10,2.638334900024347,0.07509930001106113,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=300
