preset,code_profile,n,r,backend,block_width,batch_size,density,lut_bytes,fits_l1,fits_l2,fits_l3,latency_per_word_us,throughput_Mword_s,mean,std,repeats,correctness_passed
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,10,1,0.05,0,True,True,True,10.133332883318266,0.09868421490882075,1.0133332883318266e-05,2.081588668486311e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,10,1,0.05,102656,False,True,True,69.33331800003846,0.014423080112788563,6.933331800003846e-05,9.073530763759312e-07,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,12,1,0.05,0,True,True,True,10.433335167666277,0.09584662851616982,1.0433335167666277e-05,2.309082599590718e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,12,1,0.05,0,True,True,True,11.466676369309425,0.08720922853255904,1.1466676369309425e-05,8.083133352154913e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,12,1,0.05,0,True,True,True,10.133332883318266,0.09868421490882075,1.0133332883318266e-05,2.081588668486311e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,12,1,0.05,344128,False,True,True,54.66667547201117,0.018292679980365562,5.466667547201117e-05,1.1547093308388454e-07,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,14,1,0.05,0,True,True,True,10.433335167666277,0.09584662851616982,1.0433335167666277e-05,2.309082599590718e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,14,1,0.05,0,True,True,True,11.466676369309425,0.08720922853255904,1.1466676369309425e-05,8.083133352154913e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,14,1,0.05,0,True,True,True,10.133332883318266,0.09868421490882075,1.0133332883318266e-05,2.081588668486311e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,14,1,0.05,1179712,False,False,True,46.23333613077799,0.021629414697034808,4.623333613077799e-05,8.962954687671875e-07,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,16,1,0.05,0,True,True,True,10.433335167666277,0.09584662851616982,1.0433335167666277e-05,2.309082599590718e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,16,1,0.05,0,True,True,True,11.466676369309425,0.08720922853255904,1.1466676369309425e-05,8.083133352154913e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,16,1,0.05,0,True,True,True,10.133332883318266,0.09868421490882075,1.0133332883318266e-05,2.081588668486311e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,16,1,0.05,4194304,False,False,True,38.03333189959327,0.026292726670383935,3.803333189959327e-05,2.3094186616776908e-07,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,18,1,0.05,0,True,True,True,10.433335167666277,0.09584662851616982,1.0433335167666277e-05,2.309082599590718e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,18,1,0.05,0,True,True,True,11.466676369309425,0.08720922853255904,1.1466676369309425e-05,8.083133352154913e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,18,1,0.05,0,True,True,True,10.133332883318266,0.09868421490882075,1.0133332883318266e-05,2.081588668486311e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,18,1,0.05,14680128,False,False,True,32.43332806353768,0.03083248188533029,3.243332806353768e-05,1.5276004083930214e-07,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,20,1,0.05,0,True,True,True,10.433335167666277,0.09584662851616982,1.0433335167666277e-05,2.309082599590718e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,20,1,0.05,0,True,True,True,11.466676369309425,0.08720922853255904,1.1466676369309425e-05,8.083133352154913e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,20,1,0.05,0,True,True,True,10.133332883318266,0.09868421490882075,1.0133332883318266e-05,2.081588668486311e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,20,1,0.05,50593792,False,False,False,28.13333412632346,0.03554502269478014,2.813333412632346e-05,1.5272828397692432e-07,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,4,64,0.05,0,True,True,True,5.532291652343702,0.18075692006880362,5.5322916523437016e-06,2.3032566116275315e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,4,64,0.05,0,True,True,True,5.915625176082055,0.1690438407158015,5.915625176082055e-06,8.85399422709793e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,4,64,0.05,0,True,True,True,5.490104134272163,0.18214590753524434,5.490104134272163e-06,9.122000657553951e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,4,64,0.05,4096,True,True,True,2.5786457626963966,0.38780045497770743,2.5786457626963966e-06,5.486929827168091e-09,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,6,64,0.05,0,True,True,True,5.532291652343702,0.18075692006880362,5.5322916523437016e-06,2.3032566116275315e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,6,64,0.05,0,True,True,True,5.915625176082055,0.1690438407158015,5.915625176082055e-06,8.85399422709793e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,6,64,0.05,0,True,True,True,5.490104134272163,0.18214590753524434,5.490104134272163e-06,9.122000657553951e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,6,64,0.05,10816,True,True,True,1.7302081687375903,0.5779651362585052,1.7302081687375903e-06,2.56901929551951e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,8,64,0.05,0,True,True,True,5.532291652343702,0.18075692006880362,5.5322916523437016e-06,2.3032566116275315e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,8,64,0.05,0,True,True,True,5.915625176082055,0.1690438407158015,5.915625176082055e-06,8.85399422709793e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,8,64,0.05,0,True,True,True,5.490104134272163,0.18214590753524434,5.490104134272163e-06,9.122000657553951e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,8,64,0.05,32768,True,True,True,1.5052082744659856,0.6643598875742147,1.5052082744659856e-06,3.2527735659213384e-09,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,10,64,0.05,0,True,True,True,5.532291652343702,0.18075692006880362,5.5322916523437016e-06,2.3032566116275315e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,10,64,0.05,0,True,True,True,5.915625176082055,0.1690438407158015,5.915625176082055e-06,8.85399422709793e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,10,64,0.05,0,True,True,True,5.490104134272163,0.18214590753524434,5.490104134272163e-06,9.122000657553951e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,10,64,0.05,102656,False,True,True,1.3140625014784746,0.760998810083145,1.3140625014784746e-06,2.031265466939658e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,12,64,0.05,0,True,True,True,5.532291652343702,0.18075692006880362,5.5322916523437016e-06,2.3032566116275315e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,12,64,0.05,0,True,True,True,5.915625176082055,0.1690438407158015,5.915625176082055e-06,8.85399422709793e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,12,64,0.05,0,True,True,True,5.490104134272163,0.18214590753524434,5.490104134272163e-06,9.122000657553951e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,12,64,0.05,344128,False,True,True,1.1432290799954596,0.8747153282734652,1.1432290799954596e-06,2.386875638114096e-09,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,14,64,0.05,0,True,True,True,5.532291652343702,0.18075692006880362,5.5322916523437016e-06,2.3032566116275315e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,14,64,0.05,0,True,True,True,5.915625176082055,0.1690438407158015,5.915625176082055e-06,8.85399422709793e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,14,64,0.05,0,True,True,True,5.490104134272163,0.18214590753524434,5.490104134272163e-06,9.122000657553951e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,14,64,0.05,1179712,False,False,True,1.0109373154894759,0.9891810151609843,1.0109373154894759e-06,5.412962555914382e-09,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,16,64,0.05,0,True,True,True,5.532291652343702,0.18075692006880362,5.5322916523437016e-06,2.3032566116275315e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,16,64,0.05,0,True,True,True,5.915625176082055,0.1690438407158015,5.915625176082055e-06,8.85399422709793e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,16,64,0.05,0,True,True,True,5.490104134272163,0.18214590753524434,5.490104134272163e-06,9.122000657553951e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,16,64,0.05,4194304,False,False,True,0.8291666138878403,1.2060302275210373,8.291666138878403e-07,3.252627891090757e-09,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,18,64,0.05,0,True,True,True,5.532291652343702,0.18075692006880362,5.5322916523437016e-06,2.3032566116275315e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,18,64,0.05,0,True,True,True,5.915625176082055,0.1690438407158015,5.915625176082055e-06,8.85399422709793e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,18,64,0.05,0,True,True,True,5.490104134272163,0.18214590753524434,5.490104134272163e-06,9.122000657553951e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,18,64,0.05,14680128,False,False,True,0.8109376115802055,1.233140485433133,8.109376115802055e-07,6.250047612641545e-09,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,20,64,0.05,0,True,True,True,5.532291652343702,0.18075692006880362,5.5322916523437016e-06,2.3032566116275315e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,20,64,0.05,0,True,True,True,5.915625176082055,0.1690438407158015,5.915625176082055e-06,8.85399422709793e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,20,64,0.05,0,True,True,True,5.490104134272163,0.18214590753524434,5.490104134272163e-06,9.122000657553951e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,20,64,0.05,50593792,False,False,False,0.7291664587683044,1.3714289624473168,7.291664587683044e-07,7.216408220731888e-09,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,4,4096,0.05,0,True,True,True,5.92923176630696,0.168655913516913,5.92923176630696e-06,1.2122500486134625e-08,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,4,4096,0.05,0,True,True,True,6.955094406180251,0.14377950055018757,6.955094406180251e-06,2.148064520535757e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,4,4096,0.05,0,True,True,True,5.921915686712964,0.16886427516077368,5.921915686712964e-06,1.3531480501562355e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,4,4096,0.05,4096,True,True,True,0.6026855459140279,1.6592400577375856,6.026855459140279e-07,4.186817406396463e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,6,4096,0.05,0,True,True,True,5.92923176630696,0.168655913516913,5.92923176630696e-06,1.2122500486134625e-08,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,6,4096,0.05,0,True,True,True,6.955094406180251,0.14377950055018757,6.955094406180251e-06,2.148064520535757e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,6,4096,0.05,0,True,True,True,5.921915686712964,0.16886427516077368,5.921915686712964e-06,1.3531480501562355e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,6,4096,0.05,10816,True,True,True,0.4848388689045654,2.0625409061352253,4.848388689045654e-07,1.238582200912576e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,8,4096,0.05,0,True,True,True,5.92923176630696,0.168655913516913,5.92923176630696e-06,1.2122500486134625e-08,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,8,4096,0.05,0,True,True,True,6.955094406180251,0.14377950055018757,6.955094406180251e-06,2.148064520535757e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,8,4096,0.05,0,True,True,True,5.921915686712964,0.16886427516077368,5.921915686712964e-06,1.3531480501562355e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,8,4096,0.05,32768,True,True,True,0.4829183003115153,2.070743642050698,4.829183003115153e-07,8.396352361723722e-09,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,10,4096,0.05,0,True,True,True,5.92923176630696,0.168655913516913,5.92923176630696e-06,1.2122500486134625e-08,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,10,4096,0.05,0,True,True,True,6.955094406180251,0.14377950055018757,6.955094406180251e-06,2.148064520535757e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,10,4096,0.05,0,True,True,True,5.921915686712964,0.16886427516077368,5.921915686712964e-06,1.3531480501562355e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,10,4096,0.05,102656,False,True,True,0.49548340067910124,2.0182310822712055,4.954834006791012e-07,1.8441537985890948e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,12,4096,0.05,0,True,True,True,5.92923176630696,0.168655913516913,5.92923176630696e-06,1.2122500486134625e-08,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,12,4096,0.05,0,True,True,True,6.955094406180251,0.14377950055018757,6.955094406180251e-06,2.148064520535757e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,12,4096,0.05,0,True,True,True,5.921915686712964,0.16886427516077368,5.921915686712964e-06,1.3531480501562355e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,12,4096,0.05,344128,False,True,True,0.49143879721214034,2.0348413793800004,4.914387972121403e-07,5.005588451158914e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,14,4096,0.05,0,True,True,True,5.92923176630696,0.168655913516913,5.92923176630696e-06,1.2122500486134625e-08,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,14,4096,0.05,0,True,True,True,6.955094406180251,0.14377950055018757,6.955094406180251e-06,2.148064520535757e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,14,4096,0.05,0,True,True,True,5.921915686712964,0.16886427516077368,5.921915686712964e-06,1.3531480501562355e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,14,4096,0.05,1179712,False,False,True,0.41424967397081974,2.4140031069051395,4.1424967397081974e-07,4.849832342482295e-09,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,16,4096,0.05,0,True,True,True,5.92923176630696,0.168655913516913,5.92923176630696e-06,1.2122500486134625e-08,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,16,4096,0.05,0,True,True,True,6.955094406180251,0.14377950055018757,6.955094406180251e-06,2.148064520535757e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,16,4096,0.05,0,True,True,True,5.921915686712964,0.16886427516077368,5.921915686712964e-06,1.3531480501562355e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,16,4096,0.05,4194304,False,False,True,0.443432616255753,2.2551340684945074,4.43432616255753e-07,1.0217838889650438e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,18,4096,0.05,0,True,True,True,5.92923176630696,0.168655913516913,5.92923176630696e-06,1.2122500486134625e-08,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,18,4096,0.05,0,True,True,True,6.955094406180251,0.14377950055018757,6.955094406180251e-06,2.148064520535757e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,18,4096,0.05,0,True,True,True,5.921915686712964,0.16886427516077368,5.921915686712964e-06,1.3531480501562355e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,18,4096,0.05,14680128,False,False,True,0.4253824859764184,2.350825511080012,4.253824859764184e-07,1.9657652096325974e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,20,4096,0.05,0,True,True,True,5.92923176630696,0.168655913516913,5.92923176630696e-06,1.2122500486134625e-08,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,20,4096,0.05,0,True,True,True,6.955094406180251,0.14377950055018757,6.955094406180251e-06,2.148064520535757e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,20,4096,0.05,0,True,True,True,5.921915686712964,0.16886427516077368,5.921915686712964e-06,1.3531480501562355e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,20,4096,0.05,50593792,False,False,False,0.46743164242949814,2.139350247669269,4.6743164242949814e-07,4.256126091629968e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,4,1,0.5,0,True,True,True,11.066673323512077,0.09036139142875177,1.1066673323512077e-05,2.0817750821896566e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,4,1,0.5,0,True,True,True,13.833341654390097,0.0722891131430014,1.3833341654390097e-05,7.767275310689111e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,4,1,0.5,0,True,True,True,10.800004626313845,0.09259255292942505,1.0800004626313845e-05,1.0000076709618017e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,4,1,0.5,4096,True,True,True,127.43333354592323,0.007847240374039414,0.00012743333354592323,4.509004408107683e-07,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,6,1,0.5,0,True,True,True,11.066673323512077,0.09036139142875177,1.1066673323512077e-05,2.0817750821896566e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,6,1,0.5,0,True,True,True,13.833341654390097,0.0722891131430014,1.3833341654390097e-05,7.767275310689111e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,6,1,0.5,0,True,True,True,10.800004626313845,0.09259255292942505,1.0800004626313845e-05,1.0000076709618017e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,6,1,0.5,10816,True,True,True,89.99998681247234,0.011111112739201184,8.999998681247234e-05,1.732063996258268e-07,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,8,1,0.5,0,True,True,True,11.066673323512077,0.09036139142875177,1.1066673323512077e-05,2.0817750821896566e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,8,1,0.5,0,True,True,True,13.833341654390097,0.0722891131430014,1.3833341654390097e-05,7.767275310689111e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,8,1,0.5,0,True,True,True,10.800004626313845,0.09259255292942505,1.0800004626313845e-05,1.0000076709618017e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,8,1,0.5,32768,True,True,True,67.36665576075514,0.014844138969156848,6.736665576075514e-05,4.725851610944363e-07,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,10,1,0.5,0,True,True,True,11.066673323512077,0.09036139142875177,1.1066673323512077e-05,2.0817750821896566e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,10,1,0.5,0,True,True,True,13.833341654390097,0.0722891131430014,1.3833341654390097e-05,7.767275310689111e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,10,1,0.5,0,True,True,True,10.800004626313845,0.09259255292942505,1.0800004626313845e-05,1.0000076709618017e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,10,1,0.5,102656,False,True,True,92.69998796905081,0.010787487915681973,9.269998796905081e-05,1.3424250355279997e-05,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,12,1,0.5,0,True,True,True,11.066673323512077,0.09036139142875177,1.1066673323512077e-05,2.0817750821896566e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,12,1,0.5,0,True,True,True,13.833341654390097,0.0722891131430014,1.3833341654390097e-05,7.767275310689111e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,12,1,0.5,0,True,True,True,10.800004626313845,0.09259255292942505,1.0800004626313845e-05,1.0000076709618017e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,12,1,0.5,344128,False,True,True,72.26667366921902,0.013837637035533519,7.226667366921902e-05,5.771867077519331e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,14,1,0.5,0,True,True,True,11.066673323512077,0.09036139142875177,1.1066673323512077e-05,2.0817750821896566e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,14,1,0.5,0,True,True,True,13.833341654390097,0.0722891131430014,1.3833341654390097e-05,7.767275310689111e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,14,1,0.5,0,True,True,True,10.800004626313845,0.09259255292942505,1.0800004626313845e-05,1.0000076709618017e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,14,1,0.5,1179712,False,False,True,55.69999727110068,0.017953322244036066,5.569999727110068e-05,1.0000076709618017e-07,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,16,1,0.5,0,True,True,True,11.066673323512077,0.09036139142875177,1.1066673323512077e-05,2.0817750821896566e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,16,1,0.5,0,True,True,True,13.833341654390097,0.0722891131430014,1.3833341654390097e-05,7.767275310689111e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,16,1,0.5,0,True,True,True,10.800004626313845,0.09259255292942505,1.0800004626313845e-05,1.0000076709618017e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,16,1,0.5,4194304,False,False,True,40.90002039447427,0.02444986555887154,4.090002039447427e-05,1.00000761449337e-07,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,18,1,0.5,0,True,True,True,11.066673323512077,0.09036139142875177,1.1066673323512077e-05,2.0817750821896566e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,18,1,0.5,0,True,True,True,13.833341654390097,0.0722891131430014,1.3833341654390097e-05,7.767275310689111e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,18,1,0.5,0,True,True,True,10.800004626313845,0.09259255292942505,1.0800004626313845e-05,1.0000076709618017e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,18,1,0.5,14680128,False,False,True,33.70000437522928,0.029673586651966025,3.370000437522928e-05,1.7322320517509314e-07,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,20,1,0.5,0,True,True,True,11.066673323512077,0.09036139142875177,1.1066673323512077e-05,2.0817750821896566e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,20,1,0.5,0,True,True,True,13.833341654390097,0.0722891131430014,1.3833341654390097e-05,7.767275310689111e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,20,1,0.5,0,True,True,True,10.800004626313845,0.09259255292942505,1.0800004626313845e-05,1.0000076709618017e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,20,1,0.5,50593792,False,False,False,30.16666353990634,0.03314917470661407,3.0166663539906342e-05,3.614296928105284e-06,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,4,64,0.5,0,True,True,True,5.722396053897683,0.17475197287661912,5.722396053897683e-06,6.252606536624983e-08,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,4,64,0.5,0,True,True,True,9.270833288610447,0.10786516905967192,9.270833288610447e-06,7.609139958675006e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,4,64,0.5,0,True,True,True,5.65520834546381,0.17682814476713773,5.65520834546381e-06,5.349897675342841e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,4,64,0.5,4096,True,True,True,2.2416667585882046,0.4460966359825031,2.2416667585882046e-06,5.569013019433031e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,6,64,0.5,0,True,True,True,5.722396053897683,0.17475197287661912,5.722396053897683e-06,6.252606536624983e-08,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,6,64,0.5,0,True,True,True,9.270833288610447,0.10786516905967192,9.270833288610447e-06,7.609139958675006e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,6,64,0.5,0,True,True,True,5.65520834546381,0.17682814476713773,5.65520834546381e-06,5.349897675342841e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,6,64,0.5,10816,True,True,True,1.5640625861124136,0.6393606041594343,1.5640625861124136e-06,5.6337167654848e-09,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,8,64,0.5,0,True,True,True,5.722396053897683,0.17475197287661912,5.722396053897683e-06,6.252606536624983e-08,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,8,64,0.5,0,True,True,True,9.270833288610447,0.10786516905967192,9.270833288610447e-06,7.609139958675006e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,8,64,0.5,0,True,True,True,5.65520834546381,0.17682814476713773,5.65520834546381e-06,5.349897675342841e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,8,64,0.5,32768,True,True,True,1.2171876733191311,0.8215659934125973,1.2171876733191311e-06,1.5625118976458907e-09,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,10,64,0.5,0,True,True,True,5.722396053897683,0.17475197287661912,5.722396053897683e-06,6.252606536624983e-08,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,10,64,0.5,0,True,True,True,9.270833288610447,0.10786516905967192,9.270833288610447e-06,7.609139958675006e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,10,64,0.5,0,True,True,True,5.65520834546381,0.17682814476713773,5.65520834546381e-06,5.349897675342841e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,10,64,0.5,102656,False,True,True,1.1015623992231365,0.9078015014902813,1.1015623992231365e-06,5.021910476300106e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,12,64,0.5,0,True,True,True,5.722396053897683,0.17475197287661912,5.722396053897683e-06,6.252606536624983e-08,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,12,64,0.5,0,True,True,True,9.270833288610447,0.10786516905967192,9.270833288610447e-06,7.609139958675006e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,12,64,0.5,0,True,True,True,5.65520834546381,0.17682814476713773,5.65520834546381e-06,5.349897675342841e-08,3,True
