profile,task,measurement_mode,block_width,batch_size,input_width,output_width,lut_table_bytes,cache_level_fit,theoretical_ops,theoretical_continuous_ops,predicted_l1_w,predicted_l2_w,predicted_l3_w,backend,processed_bits,packed_word_bits,build_init_s,kernel_build_s,exactness_elapsed_s,timing_elapsed_s,elapsed_s,throughput_Mbit_s,throughput_Mcodeword_s,ns_per_bit,median_runtime_s,min_runtime_s,max_runtime_s,stdev_runtime_s,cv,samples_s,warmups,repeats,correctness_passed,timed,skip_reason,affinity_status,frequency_lock_status,cache_flush_bytes,measurement_order,cpu_model,l1d_bytes,l2_bytes,l3_bytes,python_version,numpy_version,thread_count,seed,notes,round_index,probe_iterations,probe_before_ns_per_iter,probe_after_ns_per_iter,probe_ns_per_iter,throughput_norm_Mbit_s,normalization_note,normalization_reference_probe_ns_per_iter
bch_255_239_r16,syndrome,natural,19,1000,255,16,14680064,L3,490,469.7368421052631,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.1546928000170738,0.0069265000056475,0.0067085999762639,0.01613219990395,0.0303100000601261,555.0718260125649,2.176752258872804,1.801568649563135,0.0004594000056385,0.0004430001135915,0.0010859000030905,0.0002797525117955,0.4765313798983944,0.00108590000309;0.000499599962495;0.000459400005639;0.000447399914265;0.000443000113592,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,100.15200125053524,101.46200191229582,100.80700158141552,535.7377217357538,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,19,1000,255,24,22020096,DRAM,602,577.1052631578947,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0880096000619232,0.0156307000434026,0.0089956999290734,0.0163536000763997,0.0414922999916598,560.3163040150616,2.197318839274752,1.784706232594509,0.0004551000893115,0.000449200044386,0.0006962999468669,0.0001081377788071,0.2149514513959455,0.000455100089312;0.000451799947768;0.000449200044386;0.000696299946867;0.000463000033051,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,100.15200125053524,101.46200191229582,100.80700158141552,540.7995255692044,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,20,1000,255,16,27262976,DRAM,468,459.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.1546928000170738,0.01493299996946,0.0066241000313311,0.0141859999857842,0.0362524000229314,619.6840974573083,2.430133715518856,1.613725451569931,0.0004114999901503,0.0004106999840587,0.0004206000594422,4.111965161901075e-06,0.0099476609226677,0.000411299988627;0.000410699984059;0.000420600059442;0.00041149999015;0.000412699999288,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,100.15200125053524,101.46200191229582,100.80700158141552,598.0994368828588,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,20,1000,255,24,40894464,DRAM,572,561.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0880096000619232,0.0301745000761002,0.0093822999624535,0.0173300999449566,0.0573937000008299,494.377583477423,1.9387356214800904,2.022745434706118,0.00051580008585,0.0005009999731555,0.000606199959293,4.348819718968312e-05,0.0806831141975112,0.000558899948373;0.000606199959293;0.00051580008585;0.000500999973156;0.000513099948876,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,100.15200125053524,101.46200191229582,100.80700158141552,477.1575638274723,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,21,1000,255,16,54525952,DRAM,481,449.2857142857143,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.1546928000170738,0.0333107999758794,0.0068735000677406,0.0175909000681713,0.0583394999848678,537.2945582239722,2.1070374832312635,1.8611764900532424,0.0004746000049635,0.000468699960038,0.000498600071296,1.1592621093447831e-05,0.0241946430346094,0.000479999929667;0.000474600004964;0.000468699960038;0.000473799998872;0.000498600071296,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,100.15200125053524,101.46200191229582,100.80700158141552,518.5796666923846,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,21,1000,255,24,81788928,DRAM,585,546.4285714285714,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0880096000619232,0.0665014999685809,0.0091474000364542,0.0165889000054448,0.092791499919258,536.3903956039381,2.103491747466424,1.8643137688438096,0.0004754000110551,0.0004620000254362,0.000759599963203,0.0001299142356006,0.2462455707937683,0.000475400011055;0.000462000025436;0.000462499912828;0.000478400033899;0.000759599963203,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,100.15200125053524,101.46200191229582,100.80700158141552,517.7069976080692,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,22,1000,255,16,100663296,DRAM,456,440.4545454545455,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.1546928000170738,0.0603394999634474,0.0065797000424936,0.0160751999355852,0.0835457999492064,582.5907181496963,2.284669482939985,1.7164708754303408,0.0004377000732347,0.0004228999605402,0.0004543999675661,1.1153251810407674e-05,0.0254466169301263,0.000437599956058;0.00042289996054;0.000437700073235;0.000454399967566;0.000438899965957,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,100.15200125053524,101.46200191229582,100.80700158141552,562.2980836336841,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,22,1000,255,24,150994944,DRAM,552,533.1818181818182,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0880096000619232,0.1183545000385493,0.0094885999569669,0.0152605000184848,0.143688500043936,591.5100589367725,2.3196472899481275,1.6905883254081595,0.000431100022979,0.000424199970439,0.0004430999979376,7.026171580484781e-06,0.0162763424609654,0.000431600026786;0.000424199970439;0.00042840000242;0.000443099997938;0.000431100022979,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,100.15200125053524,101.46200191229582,100.80700158141552,570.906748474376,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,23,1000,255,16,201326592,DRAM,468,432.3913043478261,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.1546928000170738,0.1333610999863594,0.0068215000210329,0.0193475999403744,0.1600604000268504,534.4792483633896,2.095997052405449,1.870980029743092,0.0004770999075844,0.0004653999349102,0.0004798000445589,5.8151029087962935e-06,0.0122294491041526,0.00046539993491;0.000478900037706;0.000479800044559;0.000477099907584;0.000476300017908,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,100.15200125053524,101.46200191229582,100.80700158141552,515.8624189056908,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,23,1000,255,24,301989888,DRAM,564,521.0869565217391,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0880096000619232,0.2497595000313595,0.0094148999778553,0.016063499962911,0.2757768000010401,549.8060424431559,2.1561021272280625,1.818823226380582,0.000463799922727,0.0004553999751806,0.0004696999676525,5.6914800358228825e-06,0.0123181549050985,0.000469699967653;0.000455399975181;0.000463800039142;0.000457499991171;0.000463799922727,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,100.15200125053524,101.46200191229582,100.80700158141552,530.6553544448495,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,24,1000,255,16,369098752,DRAM,440,425.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.1546928000170738,0.2449066999834031,0.0068902999628335,0.0180422000121325,0.2704025999410078,516.9267869585584,2.0271638704257198,1.9345099252520823,0.0004933000309392,0.0004869000986218,0.0005019000964239,5.371696128439222e-06,0.0108804856363481,0.000486900098622;0.000501900096424;0.000492399907671;0.000494000036269;0.000493300030939,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,100.15200125053524,101.46200191229582,100.80700158141552,498.9213398539391,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,24,1000,255,24,553648128,DRAM,528,510.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0880096000619232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30,5,False,False,lut_table_bytes>402653184,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,67108864,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,,0,50000,100.15200125053524,101.46200191229582,100.80700158141552,0.0,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,4,1000,255,16,2048,L1,1280,1275.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.0679129000054672,0.0024440999841317,0.0071533999871462,0.0238090000348165,0.0339042999548837,388.7787840766414,1.5246226826534957,2.5721568175975014,0.0006558999884873,0.0006307000294327,0.0006787000456824,1.7926317592124878e-05,0.0274211731274977,0.000659399898723;0.000678700045682;0.000655899988487;0.00064400001429;0.000630700029433,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.5600009597838,104.44500017911196,388.7787840766414,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,4,1000,255,24,3072,L1,1792,1785.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0851340000517666,0.0024775000056251,0.010000400012359,0.0241107000038027,0.0371053999988362,369.1907273186027,1.4478067737984417,2.708627075395164,0.0006906999042257,0.0006726999999955,0.0015226999530568,0.0003747244909265,0.4394667311937297,0.000676300027408;0.00152269995306;0.00070100009907;0.000690699904226;0.000672699999996,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.5600009597838,104.44500017911196,369.19072731860274,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,5,1000,255,16,3264,L1,1071,1071.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.0679129000054672,0.0023872000165283,0.0072166000027209,0.0223371000029146,0.0324702999787405,390.3260557496306,1.5306904147044336,2.561960661528157,0.0006532999686896,0.0006428000051528,0.0006623000372201,7.111974167917815e-06,0.0108912316695618,0.000642800005153;0.00066230003722;0.000655699986964;0.000650899950415;0.00065329996869,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.5600009597838,104.44500017911196,390.32605574963065,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,5,1000,255,24,4896,L1,1479,1479.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0851340000517666,0.0025162999518215,0.009720699978061,0.0267756000394001,0.0395913999527692,206.7791178697619,0.8108985014500467,4.836078276675122,0.0012331999605521,0.0012059999862685,0.0012697000056505,2.381166945225925e-05,0.0192604297573071,0.00120599998627;0.00124690006487;0.00123319996055;0.00126970000565;0.00122570001986,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.5600009597838,104.44500017911196,206.7791178697619,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,6,1000,255,16,5504,L1,946,935.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.0679129000054672,0.004159600008279,0.0076766000129282,0.0184637999627739,0.0310139000648632,467.2897502158388,1.8325088243758385,2.139999859911554,0.0005456999642774,0.0005286999512463,0.000552500016056,9.845829212984104e-06,0.0181189351009073,0.000552500016056;0.000545699964277;0.000528699951246;0.000551300006919;0.000538800028153,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.5600009597838,104.44500017911196,467.2897502158388,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,6,1000,255,24,8256,L1,1290,1275.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0851340000517666,0.0024468000046908,0.0098840000573545,0.0192302999785169,0.0320704999612644,475.6575198433724,1.8653236072289117,2.1023529709554185,0.0005361000075936,0.0005328999832272,0.0005553000373765,9.352666616968348e-06,0.0173576825837909,0.000536500010639;0.000536100007594;0.000532899983227;0.000533299986273;0.000555300037377,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.5600009597838,104.44500017911196,475.6575198433724,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,7,1000,255,16,9472,L1,851,837.8571428571429,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.0679129000054672,0.0023340999614447,0.0068973000161349,0.0169812999665737,0.026733599952422,499.41252455757154,1.958480488461065,2.002352666036755,0.0005105999298393,0.0005073000211268,0.0005358000053092,1.217323284186491e-05,0.0235104353316231,0.000535800005309;0.000510299927555;0.000524900038727;0.000507300021127;0.000510599929839,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.5600009597838,104.44500017911196,499.41252455757154,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,7,1000,255,24,14208,L1,1147,1129.2857142857144,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0851340000517666,0.0025498000904917,0.0096768999937921,0.0189150999067351,0.0316840000450611,501.3762965875847,1.96618155524543,1.9945099255910104,0.0005086000310257,0.0005012999754399,0.000548499985598,1.91919996423756e-05,0.03721254882376,0.000548499985598;0.000516399974003;0.000508600031026;0.000503899995238;0.00050129997544,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.5600009597838,104.44500017911196,501.3762965875847,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,8,1000,255,16,16384,L1,768,765.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.0679129000054672,0.0023728000232949,0.0067301000235602,0.0163546000840142,0.0259683000622317,540.597857227474,2.119991596970487,1.8498038544374356,0.0004716999828815,0.000466699944809,0.0004832000704482,6.229654164459494e-06,0.0131772025629808,0.000466699944809;0.000471699982882;0.000469899969175;0.000483200070448;0.00047229998745,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.5600009597838,104.44500017911196,540.597857227474,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,8,1000,255,24,24576,L1,1024,1020.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0851340000517666,0.0024053000379353,0.0096103999530896,0.016068400000222,0.0286014999728649,545.221215453441,2.1381224135429058,1.834117917015272,0.0004677000688388,0.0004661999410018,0.0004783000331372,5.10029859365304e-06,0.0108480057882671,0.000467700068839;0.000478300033137;0.000466600060463;0.000466199941002;0.000471999985166,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.5600009597838,104.44500017911196,545.221215453441,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,9,1000,255,16,29696,L1,725,708.3333333333333,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.0679129000054672,0.0023330999538302,0.0080826999619603,0.0158338999608531,0.0267699999967589,535.1521292789042,2.0986358010937423,1.86862752718084,0.0004765000194311,0.0004631000338122,0.0004875001031905,1.1528691933606722e-05,0.0242607148618412,0.000463100033812;0.000463699921966;0.000476500019431;0.000485199969262;0.000487500103191,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.5600009597838,104.44500017911196,535.1521292789042,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,9,1000,255,24,44544,L2,957,935.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0851340000517666,0.0024737999774515,0.009939800016582,0.0173851998988538,0.0303607999812811,533.0268477918073,2.0903013638894405,1.876078107777764,0.0004783999174833,0.000477600027807,0.0004868999822065,3.866261267531772e-06,0.0080537046520591,0.000479199923575;0.000477600027807;0.000486899982207;0.000478200032376;0.000478399917483,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.5600009597838,104.44500017911196,533.0268477918073,throughput scaled by row_probe/reference_probe,104.44500017911196
