profile,task,backend,baseline_role,batch_size,representative_batch_size,is_representative_batch,input_width,output_width,processed_bits,block_width,block_width_source,lut_table_bytes,packed_word_bits,median_runtime_s,min_runtime_s,max_runtime_s,stdev_runtime_s,cv,throughput_Mbit_s,throughput_Mcodeword_s,round_count,correctness_passed,timed,skip_reason,warmups,repeats,build_init_s,affinity_status,frequency_lock_status,galois_available,galois_version,cpu_model,l1d_bytes,l2_bytes,l3_bytes,python_version,numpy_version,thread_count,seed,notes
bch_255_231_r24,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",1000,1000,True,255,24,255000,,,,32,0.04767015000106767,0.04334959993138909,0.05948589998297393,0.005087083556372036,0.10499743153547952,5.349259442109764,0.020977488008273582,10,True,True,,30,10,0.11441110004670918,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=1000"
bch_255_231_r24,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1000,1000,True,255,24,255000,,,,32,0.010240949981380254,0.008634700090624392,0.013551099924370646,0.0014781346073294032,0.14324758725655046,24.900033733553265,0.09764719111197359,10,True,True,,30,10,0.11441110004670918,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=1000
bch_255_231_r24,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1000,1000,True,255,24,255000,20,round32_cache_width_decision_summary:round32_cache_width_decision_summary.csv,40894464,32,0.0004772500251419842,0.00046390003990381956,0.0010335000697523355,0.00017628862374877513,0.3309341290417254,534.3111295261562,2.095337762847671,10,True,True,,30,10,0.11441110004670918,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=1000
bch_255_231_r24,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",1500,1000,False,255,24,382500,,,,32,0.06714790005935356,0.06303840002510697,0.07448219996877015,0.0037572832465421276,0.05549875164943595,5.696380671054486,0.022338747729625436,10,True,True,,30,10,0.11441110004670918,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=1500"
bch_255_231_r24,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1500,1000,False,255,24,382500,,,,32,0.015854649944230914,0.013685400015674531,0.017360199941322207,0.0012333939450736887,0.07884834738906327,24.1254143954898,0.09460946821760705,10,True,True,,30,10,0.11441110004670918,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=1500
bch_255_231_r24,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1500,1000,False,255,24,382500,20,round32_cache_width_decision_summary:round32_cache_width_decision_summary.csv,40894464,32,0.0007382000330835581,0.0006665000692009926,0.002519399975426495,0.0005675296255452916,0.6236726346680532,518.1522390377679,2.031969564853992,10,True,True,,30,10,0.11441110004670918,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=1500
bch_255_231_r24,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",2000,1000,False,255,24,510000,,,,32,0.08916919992771,0.08586150000337511,0.1029057000996545,0.005344557611923573,0.05908232538078918,5.719463675949319,0.02242926931744831,10,True,True,,30,10,0.11441110004670918,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=2000"
bch_255_231_r24,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,2000,1000,False,255,24,510000,,,,32,0.021580100001301616,0.019501199945807457,0.02468350005801767,0.0017308155947949064,0.08012727257407685,23.63288399818532,0.09267797646347184,10,True,True,,30,10,0.11441110004670918,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=2000
bch_255_231_r24,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,2000,1000,False,255,24,510000,20,round32_cache_width_decision_summary:round32_cache_width_decision_summary.csv,40894464,32,0.0010030000121332705,0.000901699997484684,0.005549499997869134,0.0014332144576298463,0.968512499001916,508.47457012018,1.9940179220399215,10,True,True,,30,10,0.11441110004670918,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=2000
bch_255_231_r24,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",3000,1000,False,255,24,765000,,,,32,0.13482194999232888,0.12530479999259114,0.15269300004001707,0.008100271339903032,0.05964409235061858,5.674150240695429,0.022251569571354622,10,True,True,,30,10,0.11441110004670918,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=3000"
bch_255_231_r24,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,3000,1000,False,255,24,765000,,,,32,0.030699599999934435,0.028894999995827675,0.03333340003155172,0.001571031697390196,0.051087105751676305,24.918891451407635,0.09772114294669661,10,True,True,,30,10,0.11441110004670918,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=3000
bch_255_231_r24,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,3000,1000,False,255,24,765000,20,round32_cache_width_decision_summary:round32_cache_width_decision_summary.csv,40894464,32,0.0018554000416770577,0.0015648999251425266,0.004722499987110496,0.0010465335650968364,0.4532999347800092,412.31000475160727,1.6169019794180677,10,True,True,,30,10,0.11441110004670918,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=3000
bch_255_231_r24,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",5000,1000,False,255,24,1275000,,,,32,0.23483505001058802,0.21987180004362017,0.2474487000145018,0.010034750833359614,0.04271191619687684,5.4293428512588475,0.02129154059317195,10,True,True,,30,10,0.11441110004670918,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=5000"
bch_255_231_r24,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,5000,1000,False,255,24,1275000,,,,32,0.06864455004688352,0.05625629995483905,0.09136540000326931,0.010150576979743312,0.14742425229311518,18.573943585167186,0.07283899445163601,10,True,True,,30,10,0.11441110004670918,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=5000
bch_255_231_r24,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,5000,1000,False,255,24,1275000,20,round32_cache_width_decision_summary:round32_cache_width_decision_summary.csv,40894464,32,0.0040791000938043,0.0034306999295949936,0.006079199956730008,0.0008827939730559946,0.20551264887243156,312.56894184493865,1.2257605562546614,10,True,True,,30,10,0.11441110004670918,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=5000
bch_255_231_r24,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",10000,1000,False,255,24,2550000,,,,32,0.4371241500484757,0.42569160007406026,0.4906475000316277,0.024188615154958685,0.05412032918269471,5.833582975722601,0.022876795983225888,10,True,True,,30,10,0.11441110004670918,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=10000"
bch_255_231_r24,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10000,1000,False,255,24,2550000,,,,32,0.10004345001652837,0.09741550008766353,0.10518179996870458,0.0023902324639450225,0.02369698316904389,25.48892505784946,0.09995656885431162,10,True,True,,30,10,0.11441110004670918,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=10000
bch_255_231_r24,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,10000,1000,False,255,24,2550000,20,round32_cache_width_decision_summary:round32_cache_width_decision_summary.csv,40894464,32,0.012937349965795875,0.010361999971792102,0.014049399993382394,0.001184076436708804,0.09339018716512054,197.10373505716092,0.7729558237535723,10,True,True,,30,10,0.11441110004670918,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=10000
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",100,1500,False,255,16,25500,,,,16,0.004185200028587133,0.004010700038634241,0.006147300009615719,0.000680086490307066,0.15105211940318905,6.0928987445812615,0.02389372056698534,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=100"
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100,1500,False,255,16,25500,,,,16,0.0005967500037513673,0.0005871999310329556,0.001241800026036799,0.00020528212349589346,0.299808864324757,42.73146181767673,0.1675743600693205,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=100
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100,1500,False,255,16,25500,14,fixed_round34_r16_w14,622592,16,8.754996815696359e-05,7.609999738633633e-05,8.949998300522566e-05,5.6564997250647046e-06,0.06721926628856481,291.2622418580716,1.1422048700316534,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=100
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",300,1500,False,255,16,76500,,,,16,0.014189550012815744,0.01293430000077933,0.0203781999880448,0.002256625943128035,0.15089925591570527,5.3912914737188,0.021142319504779607,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=300"
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,300,1500,False,255,16,76500,,,,16,0.0018943000468425453,0.0018037999980151653,0.002543899929150939,0.00027649885836152435,0.13565036717888485,40.384309828589,0.1583698424650549,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=300
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,300,1500,False,255,16,76500,14,fixed_round34_r16_w14,622592,16,0.000192649953532964,0.0001876999158412218,0.00027540000155568123,2.6427190975936484e-05,0.13171448207192085,397.09326992861287,1.5572285095239722,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=300
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",500,1500,False,255,16,127500,,,,16,0.02184009994380176,0.02019730000756681,0.023216400062665343,0.0009678804989197258,0.04444936597480103,5.837885372689635,0.022893668128194645,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=500"
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,500,1500,False,255,16,127500,,,,16,0.0030869499314576387,0.002987799933180213,0.00349349994212389,0.0001483587047798183,0.047420157798408795,41.302905078151134,0.16197217677706327,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=500
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,500,1500,False,255,16,127500,14,fixed_round34_r16_w14,622592,16,0.0002840999513864517,0.000268799951300025,0.000296599930152297,8.865095368336462e-06,0.0313686582881563,448.7857156531716,1.759943982953614,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=500
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",700,1500,False,255,16,178500,,,,16,0.030968950013630092,0.029784400016069412,0.03247570001985878,0.000899195853986013,0.02898305663290818,5.763837647754876,0.022603284893156377,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=700"
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,700,1500,False,255,16,178500,,,,16,0.004612299962900579,0.00441809999756515,0.006445199949666858,0.0006182331590440686,0.12701585477191804,38.70086538945422,0.15176809956648712,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=700
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,700,1500,False,255,16,178500,14,fixed_round34_r16_w14,622592,16,0.0003521000035107136,0.0003431999357417226,0.001899800030514598,0.0004884447098080778,0.9575469566841687,506.958245442246,1.9880715507539057,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=700
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",1000,1500,False,255,16,255000,,,,16,0.04345175001071766,0.04195779992733151,0.048695100005716085,0.002061940714193163,0.046847691638067436,5.868578364210937,0.023014032800827203,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=1000"
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1000,1500,False,255,16,255000,,,,16,0.006610449985601008,0.006398700061254203,0.007393299951218069,0.0003606981270588722,0.05371368332435618,38.575286184063906,0.15127563209436826,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=1000
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1000,1500,False,255,16,255000,14,fixed_round34_r16_w14,622592,16,0.000491499959025532,0.00047040008939802647,0.0005136000690981746,1.4592229481664554e-05,0.029646949344970527,518.8199822143902,2.034588165546628,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=1000
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",1500,1500,True,255,16,382500,,,,16,0.0660803000209853,0.06372059998102486,0.07003489998169243,0.0018761692095553585,0.028206513339031944,5.788411975710286,0.022699654806707003,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=1500"
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1500,1500,True,255,16,382500,,,,16,0.010572950006462634,0.00968219991773367,0.011952199973165989,0.0007802394330343443,0.0737498448900767,36.17722582308625,0.14187147381602455,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=1500
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1500,1500,True,255,16,382500,14,fixed_round34_r16_w14,622592,16,0.0006847500335425138,0.0006568999961018562,0.0010714000090956688,0.00012461713517467483,0.17314909572300535,558.5980011145948,2.190580396527823,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=1500
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",2000,1500,False,255,16,510000,,,,16,0.1658129999996163,0.11024839989840984,0.20449559995904565,0.03163937811526843,0.19947453514772934,3.0757540120568363,0.012061780439438573,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=2000"
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,2000,1500,False,255,16,510000,,,,16,0.01743420003913343,0.014888099976815283,0.021525599993765354,0.0018129150476518363,0.10309287713981687,29.25284778511407,0.11471705013770224,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=2000
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,2000,1500,False,255,16,510000,14,fixed_round34_r16_w14,622592,16,0.0010930999997071922,0.0009356000227853656,0.002112400019541383,0.0004012124476132731,0.3098883539101928,466.5629861280883,1.8296587691297581,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=2000
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",3000,1500,False,255,16,765000,,,,16,0.1304909999598749,0.12956219993066043,0.43174719996750355,0.09543341261137799,0.5426822717717193,5.862473275821569,0.02299009127773164,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=3000"
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,3000,1500,False,255,16,765000,,,,16,0.019964549981523305,0.019130100030452013,0.021583000081591308,0.0008004381098319465,0.03980279113533544,38.31791854602225,0.15026634723930293,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=3000
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,3000,1500,False,255,16,765000,14,fixed_round34_r16_w14,622592,16,0.0014406500267796218,0.001350599923171103,0.0022065999219194055,0.0002605996251819415,0.17015306460909754,531.0102979764308,2.082393325397768,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=3000
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",5000,1500,False,255,16,1275000,,,,16,0.21824459999334067,0.20852099999319762,0.23237240000162274,0.007440995839271337,0.034066330629533216,5.842068944839434,0.022910074293487976,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=5000"
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,5000,1500,False,255,16,1275000,,,,16,0.04239660000894219,0.038568199961446226,0.051972500048577785,0.004351608949963516,0.09975190330075777,30.07316623812004,0.11793398524752957,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=5000
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,5000,1500,False,255,16,1275000,14,fixed_round34_r16_w14,622592,16,0.003485499997623265,0.0031524000223726034,0.00536060007289052,0.0006376363284872476,0.1738186478091432,365.8011765512588,1.4345144178480735,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=5000
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",10000,1500,False,255,16,2550000,,,,16,0.4384529000381008,0.4297108000610024,0.47891710000112653,0.015650271996368394,0.03525820485366028,5.815904056692086,0.022807466888988572,10,True,True,,30,10,2.638334900024347,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; chunked_online=False; chunk_size=10000"
