profile,task,measurement_mode,block_width,batch_size,input_width,output_width,lut_table_bytes,cache_level_fit,theoretical_ops,theoretical_continuous_ops,predicted_l1_w,predicted_l2_w,predicted_l3_w,backend,processed_bits,packed_word_bits,build_init_s,kernel_build_s,exactness_elapsed_s,timing_elapsed_s,elapsed_s,throughput_Mbit_s,throughput_Mcodeword_s,ns_per_bit,median_runtime_s,min_runtime_s,max_runtime_s,stdev_runtime_s,cv,samples_s,warmups,repeats,correctness_passed,timed,skip_reason,affinity_status,frequency_lock_status,cache_flush_bytes,measurement_order,cpu_model,l1d_bytes,l2_bytes,l3_bytes,python_version,numpy_version,thread_count,seed,notes
bch_255_239_r16,syndrome,natural,21,1000,255,16,54525952,DRAM,481,449.2857142857143,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.062544299988076,0.059944899985566735,0.011324499966576695,0.036733899964019656,0.10890200000721961,418.16990088470305,1.6398819642537374,2.3913724968830743,0.000609799986705184,0.0005797999911010265,0.0006755000213161111,2.3349014590855714e-05,0.03796464304439002,0.000579799991101;0.000628300011158;0.000600299914367;0.000675500021316;0.000643000006676;0.000609799986705;0.000609199982136;0.000627800007351;0.000601900042966;0.000602999934927;0.000609800103121;0.000624699983746;0.000591199961491;0.000598500017077;0.000622499966994,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,21,10000,255,16,54525952,DRAM,481,449.2857142857143,9,14,19,PackedBlockLUTKernel.apply_many_packed,2550000,16,2.062544299988076,0.059336200007237494,0.10572849994059652,0.5770925999386236,0.7479693000204861,195.86757894884056,0.7681081527405511,5.10549017538627,0.013018999947234988,0.010056699975393713,0.02018540003336966,0.00277951365112651,0.208192353338039,0.0144998000469;0.013766399934;0.0133160999976;0.014779600082;0.0151601999532;0.0130189999472;0.0116442000726;0.0114413999254;0.0108081999933;0.0100566999754;0.0175155000761;0.0201854000334;0.0122387999436;0.0112330000848;0.0105961998925,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,21,100000,255,16,54525952,DRAM,481,449.2857142857143,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500000,16,2.062544299988076,0.05038819997571409,0.9496310000540689,5.820188699988648,6.878743199980818,197.79094666474793,0.7756507712343057,5.055843135707226,0.12892399996053427,0.11502959998324513,0.1438887999393046,0.009061920560484807,0.06938444003969134,0.143888799939;0.134676099988;0.143259300035;0.138784499955;0.115029599983;0.130791399977;0.142888100003;0.128923999961;0.127605500049;0.117613299983;0.121686199913;0.126240800018;0.127466200036;0.125282999943;0.134930799948,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,21,300000,255,16,54525952,DRAM,481,449.2857142857143,9,14,19,PackedBlockLUTKernel.apply_many_packed,76500000,16,2.062544299988076,0.05811019998509437,2.8854517999570817,17.314594900002703,20.390143600059673,199.06266204158732,0.780637890359166,5.023543791407171,0.3843011000426486,0.35512500000186265,0.4266339000314474,0.020101628461498502,0.05188856260556628,0.426633900031;0.422047299915;0.376545100007;0.363771299948;0.40467920003;0.397236700053;0.389073600061;0.402108300012;0.381213899935;0.384301100043;0.3716671;0.379338399973;0.372679399909;0.384579500067;0.355125000002,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,22,100,255,16,100663296,DRAM,456,440.4545454545455,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500,16,2.062544299988076,0.08559230004902929,0.001114599988795817,0.006311300094239414,0.0933534000068903,190.01493976330036,0.7451566265227465,5.262744083416228,0.00013419997412711382,0.00011220003943890333,0.00028929999098181725,4.3373794673282026e-05,0.2976243919152679,0.000136599992402;0.000132499961182;0.000135800102726;0.000134199974127;0.000131699955091;0.000126700033434;0.000126499915496;0.000130900065415;0.000135399983265;0.000193499960005;0.000139600015245;0.000136699993163;0.000289299990982;0.00012440001592;0.000112200039439,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,22,1000,255,16,100663296,DRAM,456,440.4545454545455,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.062544299988076,0.08263179997447878,0.00978910003323108,0.03422899998258799,0.127587900031358,484.8830148887192,1.901502019171448,2.0623531229063574,0.0005259000463411212,0.0005051000043749809,0.0005709999240934849,1.713656635306365e-05,0.03246504613031601,0.000539599917829;0.000527400057763;0.000570999924093;0.000539900036529;0.000548799987882;0.000525900046341;0.000513299950399;0.000531399971806;0.000521900015883;0.000521400012076;0.000505100004375;0.000529499957338;0.000512000056915;0.000523400027305;0.000507100019604,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,22,10000,255,16,100663296,DRAM,456,440.4545454545455,9,14,19,PackedBlockLUTKernel.apply_many_packed,2550000,16,2.062544299988076,0.08700709999538958,0.09016879997216165,0.5242766999872401,0.7055806000716984,246.51972274200895,0.9667440107529763,4.056470569077075,0.010343999951146543,0.009553199983201921,0.01497620006557554,0.0017949789544540959,0.16195912580791014,0.0126473000273;0.00969249999616;0.0100124999881;0.0095531999832;0.0100945999147;0.0105331999948;0.00992010009941;0.00984279997647;0.0101371000055;0.0103580999421;0.0105999000371;0.0103439999511;0.0129549000412;0.0149762000656;0.0145772999385,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,22,100000,255,16,100663296,DRAM,456,440.4545454545455,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500000,16,2.062544299988076,0.08373549999669194,0.966788100078702,5.8425892000086606,6.938236599904485,198.95342706365915,0.7802095178967026,5.026301957995576,0.1281706999288872,0.1106515999417752,0.14732670004013926,0.009398171984650936,0.0733335378247297,0.128170699929;0.11776100006;0.126116800006;0.134538699989;0.139538499992;0.129790400038;0.115694999928;0.136053299997;0.130147600081;0.126801100094;0.122088199947;0.110651599942;0.14732670004;0.125982100028;0.131686299923,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,22,300000,255,16,100663296,DRAM,456,440.4545454545455,9,14,19,PackedBlockLUTKernel.apply_many_packed,76500000,16,2.062544299988076,0.1047825999557972,2.9186399000464007,19.558732300065458,22.737567899981514,195.108564480969,0.7651316254155647,5.125351635179197,0.3920894000912085,0.3442487999564037,0.7959875999949872,0.13822155611980463,0.29805409679130396,0.387620999943;0.344248799956;0.384403300006;0.374893600005;0.465989599936;0.795987599995;0.731015700032;0.539489999996;0.580687799957;0.415828999947;0.387276299996;0.370314500062;0.391604500008;0.392089400091;0.394747000071,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,23,100,255,16,201326592,DRAM,468,432.3913043478261,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500,16,2.062544299988076,0.1713424000190571,0.0012166999513283372,0.006143299979157746,0.17912840005010366,189.02893908949224,0.7412899572136951,5.290195272833693,0.00013489997945725918,0.00013069994747638702,0.00014999997802078724,4.491715187172907e-06,0.03307920797314815,0.000149999978021;0.000134299974889;0.00013649999164;0.000134699977934;0.000134999980219;0.000135499984026;0.000138700008392;0.000135299982503;0.000133800087497;0.000134899979457;0.000134799978696;0.000130699947476;0.000132400076836;0.000131699955091;0.000138500006869,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,23,1000,255,16,201326592,DRAM,468,432.3913043478261,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.062544299988076,0.19144749990664423,0.008685000007972121,0.035540099954232574,0.2387929999968037,281.51909021775884,1.1039964322265055,3.552156975310223,0.0009058000287041068,0.0007793999975547194,0.0011087999446317554,7.284598356000494e-05,0.07916779544303666,0.000779399997555;0.000905800028704;0.000874800025485;0.000864900066517;0.000864499947056;0.000981700024568;0.00110879994463;0.000944099971093;0.000927700079046;0.000945899984799;0.000903200008906;0.000912899966352;0.00090480002109;0.000985899940133;0.000897800084203,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,23,10000,255,16,201326592,DRAM,468,432.3913043478261,9,14,19,PackedBlockLUTKernel.apply_many_packed,2550000,16,2.062544299988076,0.1703266000840813,0.09676719992421567,0.5504461999516934,0.8245222999248654,200.9250429323522,0.7879413448327537,4.976980397295134,0.012691300013102591,0.010296099935658276,0.018458700040355325,0.0025402135527373753,0.1918434776128383,0.0140362000093;0.0108754999237;0.0113286999986;0.0155454999767;0.014641799964;0.0114821000025;0.011534600053;0.0150600000052;0.0162728999276;0.0126913000131;0.0107280999655;0.0184587000404;0.015263899928;0.0104007000336;0.0102960999357,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,23,100000,255,16,201326592,DRAM,468,432.3913043478261,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500000,16,2.062544299988076,0.1667400998994708,0.9400752000510693,6.721280600060709,7.877472199965268,175.85382208345465,0.6896228316998221,5.686541174666262,0.14500679995398968,0.13371309998910874,0.35152869997546077,0.05637527468955232,0.3428422927155198,0.136897799908;0.147819000063;0.145006799954;0.212458000053;0.192060900037;0.134178300039;0.138909800095;0.152532399981;0.133713099989;0.145191699965;0.134917100077;0.140433299937;0.141861999989;0.159016199992;0.351528699975,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,23,300000,255,16,201326592,DRAM,468,432.3913043478261,9,14,19,PackedBlockLUTKernel.apply_many_packed,76500000,16,2.062544299988076,0.2887191000627354,3.308781799976714,22.41586189996451,26.259457800071687,157.82623146498477,0.6189263979019011,6.336082352836635,0.48471029999200255,0.41613809997215867,0.7143229999346659,0.09270000869689564,0.17988198171166664,0.627038400038;0.567891899962;0.640646299929;0.57834820007;0.512049199897;0.537283900077;0.714322999935;0.452262799954;0.416329500033;0.416138099972;0.452754899976;0.468389100046;0.484710299992;0.417086499976;0.444816899952,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,24,100,255,16,369098752,DRAM,440,425.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500,16,2.062544299988076,0.34542100003454834,0.0012601999333128333,0.005841800011694431,0.3529034999664873,208.3333321564987,0.8169934594372498,4.80000002711427,0.00012240000069141388,0.00011929997708648443,0.00013910001143813133,5.85585367317178e-06,0.04689685412557006,0.000139100011438;0.00012019998394;0.000119599979371;0.000135999987833;0.000120999990031;0.00012780004181;0.000126699917018;0.0001215999946;0.000126600032672;0.000125700025819;0.000124300015159;0.000119299977086;0.000120799988508;0.000122400000691;0.000121899996884,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,24,1000,255,16,369098752,DRAM,440,425.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.062544299988076,0.36933640006463975,0.008509299950674176,0.034345899941399693,0.413357499986887,307.30299580228586,1.2051097874599446,3.254117316329012,0.000829799915663898,0.0005311000859364867,0.0012469999492168427,0.0001857746746060748,0.22507230030711498,0.000887300004251;0.000903000007384;0.000648799934424;0.000532699981704;0.000858800020069;0.000893500051461;0.000752899912186;0.000531100085936;0.00077629997395;0.00124699994922;0.00108730001375;0.000889400020242;0.000762299983762;0.000780800008215;0.000829799915664,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,24,10000,255,16,369098752,DRAM,440,425.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,2550000,16,2.062544299988076,0.3665484000230208,0.11152389994822443,0.6155666999984533,1.1033138000639156,220.6111360196829,0.8651417098811095,4.532862746832418,0.011558800004422665,0.01059230009559542,0.016105399932712317,0.0015456690031294686,0.12789556025419974,0.0126658999361;0.0125419000397;0.012011499959;0.01107030001;0.0114459999604;0.0118817000184;0.0115440000081;0.011325999978;0.0109650000231;0.0105923000956;0.0118434999604;0.0115588000044;0.0107019999996;0.0150266999844;0.0161053999327,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,24,100000,255,16,369098752,DRAM,440,425.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500000,16,2.062544299988076,0.3327267999993637,0.9844466000795364,6.461248100036755,7.838722600019537,169.1494039600901,0.6633309959219219,5.911933335786064,0.15075430006254464,0.12146089994348586,0.1878050999948755,0.017206568083202648,0.11276801234567095,0.143639999907;0.13731530006;0.128425100003;0.121460899943;0.162498599966;0.162686299998;0.154573900043;0.187805099995;0.169920800021;0.149261599989;0.149219300016;0.158188399975;0.141566100065;0.150754300063;0.171440799953,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,24,300000,255,16,369098752,DRAM,440,425.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,76500000,16,2.062544299988076,0.4115135999163613,3.1051797000691295,16.808552500093356,20.542182500008494,210.30557808971605,0.8247277572145727,4.754985621795545,0.3637564000673592,0.3482334000291303,0.39553769992198795,0.015622874560119921,0.042339941045519594,0.363756400067;0.384607299929;0.349277600064;0.363462900044;0.363018700038;0.395537699922;0.355803400045;0.367353999987;0.368099199957;0.356463499949;0.348233400029;0.389448000002;0.384689399973;0.356228800025;0.388819999993,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
