preset,code_profile,cache_profile,workload_type,batch_size,density_or_weight,output_mode,selected_backend,selected_block_width,oracle_best_backend,oracle_best_block_width,selection_reason,lut_bytes,fits_l1,fits_l2,fits_l3,uses_lut,cache_fit_applicable,mean_selected_latency_us,mean_oracle_best_latency_us,mean_planner_over_oracle,correctness_all_true,num_rows
lightweight,synthetic_511_r32,default_cpu_cache,candidate_test_packed,1,density=0.05,packed,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,candidate batch LUT does not fit cache target or batch is small; use vectorized fallback,0,False,False,False,False,False,38.5000021197,38.5000021197,1,True,1
lightweight,synthetic_511_r32,default_cpu_cache,candidate_test_packed,1024,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,8,large packed candidate batch uses LUT selected by cache footprint,208904,False,True,True,True,True,987.366676175,956.80000959,1.0319467666,True,1
lightweight,synthetic_511_r32,default_cpu_cache,candidate_test_packed,4096,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,8,large packed candidate batch uses LUT selected by cache footprint,208904,False,True,True,True,True,4553.60000099,4241.00000722,1.0737090293,True,1
lightweight,synthetic_511_r32,default_cpu_cache,candidate_test_packed,64,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,large packed candidate batch uses LUT selected by cache footprint,208904,False,True,True,True,True,197.033339646,197.033339646,1,True,1
lightweight,synthetic_511_r32,default_cpu_cache,component_decode_batch,1,density=0.02,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small component decode batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,55.233327051,55.233327051,1,True,1
lightweight,synthetic_511_r32,default_cpu_cache,component_decode_batch,1024,density=0.02,unpacked,PackedBlockLUTKernel,6,PackedBlockLUTKernel,10,component decode batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,21768,True,True,True,True,True,3204.30001011,3093.19999845,1.03591750023,True,1
lightweight,synthetic_511_r32,default_cpu_cache,component_decode_batch,4096,density=0.02,unpacked,PackedBlockLUTKernel,6,PackedBlockLUTKernel,8,component decode batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,21768,True,True,True,True,True,15360.1333344,13622.1666665,1.1275837178,True,1
lightweight,synthetic_511_r32,default_cpu_cache,component_decode_batch,64,density=0.02,unpacked,PackedBlockLUTKernel,10,PackedBlockLUTKernel,6,component decode batch batch_size=64 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,208904,False,True,True,True,True,401.233322918,384.633332336,1.04315796159,True,1
lightweight,synthetic_511_r32,default_cpu_cache,dense_batch,1,density=0.5,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small dense batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,32.2999937149,32.2999937149,1,True,1
lightweight,synthetic_511_r32,default_cpu_cache,dense_batch,1024,density=0.5,unpacked,PackedBlockLUTKernel,6,PackedBlockLUTKernel,10,dense batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,21768,True,True,True,True,True,1212.03332674,941.899993146,1.28679619445,True,1
lightweight,synthetic_511_r32,default_cpu_cache,dense_batch,4096,density=0.5,unpacked,PackedBlockLUTKernel,6,PackedBlockLUTKernel,10,dense batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,21768,True,True,True,True,True,4670.86666807,4514.16665843,1.03471294294,True,1
lightweight,synthetic_511_r32,default_cpu_cache,dense_batch,64,density=0.5,unpacked,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,dense batch batch_size=64 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,208904,False,True,True,True,True,151.466655855,151.466655855,1,True,1
lightweight,synthetic_511_r32,default_cpu_cache,event_update,1,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,9.39999396602,9.39999396602,1,True,1
lightweight,synthetic_511_r32,default_cpu_cache,event_update,1024,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,91.0999951884,91.0999951884,1,True,1
lightweight,synthetic_511_r32,default_cpu_cache,event_update,4096,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,325.099991945,325.099991945,1,True,1
lightweight,synthetic_511_r32,default_cpu_cache,event_update,64,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,16.2666547112,16.2666547112,1,True,1
lightweight,synthetic_511_r32,default_cpu_cache,sparse_single,1,weight=2,unpacked,SparseXorKernel,0,SparseXorKernel,0,sparse single input hamming_weight=2 <= 8,0,False,False,False,False,False,8.06665048003,8.06665048003,1,True,1
lightweight,synthetic_511_r32,large_l3_profile,candidate_test_packed,1,density=0.05,packed,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,candidate batch LUT does not fit cache target or batch is small; use vectorized fallback,0,False,False,False,False,False,39.1666738627,39.1666738627,1,True,1
lightweight,synthetic_511_r32,large_l3_profile,candidate_test_packed,1024,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,large packed candidate batch uses LUT selected by cache footprint,208904,False,True,True,True,True,921.899996077,921.899996077,1,True,1
lightweight,synthetic_511_r32,large_l3_profile,candidate_test_packed,4096,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,8,large packed candidate batch uses LUT selected by cache footprint,208904,False,True,True,True,True,4374.533329,4138.63333718,1.05699949056,True,1
lightweight,synthetic_511_r32,large_l3_profile,candidate_test_packed,64,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,large packed candidate batch uses LUT selected by cache footprint,208904,False,True,True,True,True,201.36666717,201.36666717,1,True,1
lightweight,synthetic_511_r32,large_l3_profile,component_decode_batch,1,density=0.02,unpacked,PackedBatchGF2Kernel,0,NaiveGF2Kernel,0,small component decode batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,54.1333380776,53.7000014447,1.00806958326,True,1
lightweight,synthetic_511_r32,large_l3_profile,component_decode_batch,1024,density=0.02,unpacked,PackedBlockLUTKernel,6,PackedBlockLUTKernel,6,component decode batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,21768,True,True,True,True,True,3053.10000355,3053.10000355,1,True,1
lightweight,synthetic_511_r32,large_l3_profile,component_decode_batch,4096,density=0.02,unpacked,PackedBlockLUTKernel,6,PackedBlockLUTKernel,10,component decode batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,21768,True,True,True,True,True,14322.2999953,13681.3333374,1.04684972159,True,1
lightweight,synthetic_511_r32,large_l3_profile,component_decode_batch,64,density=0.02,unpacked,PackedBlockLUTKernel,10,PackedBlockLUTKernel,6,component decode batch batch_size=64 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,208904,False,True,True,True,True,338.166661095,319.033337291,1.05997280399,True,1
lightweight,synthetic_511_r32,large_l3_profile,dense_batch,1,density=0.5,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small dense batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,31.5333212105,31.5333212105,1,True,1
lightweight,synthetic_511_r32,large_l3_profile,dense_batch,1024,density=0.5,unpacked,PackedBlockLUTKernel,6,PackedBlockLUTKernel,8,dense batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,21768,True,True,True,True,True,1103.13331243,926.466658711,1.19068862549,True,1
lightweight,synthetic_511_r32,large_l3_profile,dense_batch,4096,density=0.5,unpacked,PackedBlockLUTKernel,6,PackedBlockLUTKernel,8,dense batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,21768,True,True,True,True,True,4901.80001361,4363.26667356,1.12342434702,True,1
lightweight,synthetic_511_r32,large_l3_profile,dense_batch,64,density=0.5,unpacked,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,dense batch batch_size=64 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,208904,False,True,True,True,True,135.433336254,135.433336254,1,True,1
lightweight,synthetic_511_r32,large_l3_profile,event_update,1,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,10.1333328833,10.1333328833,1,True,1
lightweight,synthetic_511_r32,large_l3_profile,event_update,1024,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,90.0333592047,90.0333592047,1,True,1
lightweight,synthetic_511_r32,large_l3_profile,event_update,4096,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,391.299991558,391.299991558,1,True,1
lightweight,synthetic_511_r32,large_l3_profile,event_update,64,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,14.8333298663,14.8333298663,1,True,1
lightweight,synthetic_511_r32,large_l3_profile,sparse_single,1,weight=2,unpacked,SparseXorKernel,0,SparseXorKernel,0,sparse single input hamming_weight=2 <= 8,0,False,False,False,False,False,7.0333480835,7.0333480835,1,True,1
lightweight,synthetic_511_r32,small_l2_profile,candidate_test_packed,1,density=0.05,packed,PackedBatchGF2Kernel,0,NaiveGF2Kernel,0,candidate batch LUT does not fit cache target or batch is small; use vectorized fallback,0,False,False,False,False,False,51.8333399668,40.8333338176,1.2693879025,True,1
lightweight,synthetic_511_r32,small_l2_profile,candidate_test_packed,1024,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,large packed candidate batch uses LUT selected by cache footprint,208904,False,False,True,True,True,858.699999905,858.699999905,1,True,1
lightweight,synthetic_511_r32,small_l2_profile,candidate_test_packed,4096,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,8,large packed candidate batch uses LUT selected by cache footprint,208904,False,False,True,True,True,4219.43333155,4150.63333154,1.01657578362,True,1
lightweight,synthetic_511_r32,small_l2_profile,candidate_test_packed,64,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,large packed candidate batch uses LUT selected by cache footprint,208904,False,False,True,True,True,147.766666487,147.766666487,1,True,1
lightweight,synthetic_511_r32,small_l2_profile,component_decode_batch,1,density=0.02,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small component decode batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,56.9000064085,56.9000064085,1,True,1
lightweight,synthetic_511_r32,small_l2_profile,component_decode_batch,1024,density=0.02,unpacked,PackedBlockLUTKernel,6,PackedBlockLUTKernel,8,component decode batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,21768,True,True,True,True,True,3122.86665818,3113.73333291,1.00293323939,True,1
lightweight,synthetic_511_r32,small_l2_profile,component_decode_batch,4096,density=0.02,unpacked,PackedBlockLUTKernel,6,PackedBlockLUTKernel,8,component decode batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,21768,True,True,True,True,True,14057.9666671,13858.4333472,1.01439797089,True,1
lightweight,synthetic_511_r32,small_l2_profile,component_decode_batch,64,density=0.02,unpacked,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,component decode batch batch_size=64 uses packed LUT because selected table fits L3; unpacked output does not force vectorized fallback,208904,False,False,True,True,True,324.066670146,324.066670146,1,True,1
lightweight,synthetic_511_r32,small_l2_profile,dense_batch,1,density=0.5,unpacked,PackedBatchGF2Kernel,0,NaiveGF2Kernel,0,small dense batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,34.8333463383,34.5333246514,1.00868788887,True,1
lightweight,synthetic_511_r32,small_l2_profile,dense_batch,1024,density=0.5,unpacked,PackedBlockLUTKernel,6,PackedBlockLUTKernel,10,dense batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,21768,True,True,True,True,True,1314.86666699,895.666657016,1.46803127781,True,1
lightweight,synthetic_511_r32,small_l2_profile,dense_batch,4096,density=0.5,unpacked,PackedBlockLUTKernel,6,PackedBlockLUTKernel,10,dense batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,21768,True,True,True,True,True,4350.69998881,4241.89999467,1.02564888241,True,1
lightweight,synthetic_511_r32,small_l2_profile,dense_batch,64,density=0.5,unpacked,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,dense batch batch_size=64 uses packed LUT because selected table fits L3; unpacked output does not force vectorized fallback,208904,False,False,True,True,True,231.233347828,231.233347828,1,True,1
lightweight,synthetic_511_r32,small_l2_profile,event_update,1,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,9.49999472747,9.49999472747,1,True,1
lightweight,synthetic_511_r32,small_l2_profile,event_update,1024,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,83.3666611773,83.3666611773,1,True,1
lightweight,synthetic_511_r32,small_l2_profile,event_update,4096,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,333.199995415,333.199995415,1,True,1
lightweight,synthetic_511_r32,small_l2_profile,event_update,64,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,14.6666619306,14.6666619306,1,True,1
lightweight,synthetic_511_r32,small_l2_profile,sparse_single,1,weight=2,unpacked,SparseXorKernel,0,SparseXorKernel,0,sparse single input hamming_weight=2 <= 8,0,False,False,False,False,False,7.03332868094,7.03332868094,1,True,1
paper,bch_255_239_r16,default_cpu_cache,candidate_test_packed,1,density=0.05,packed,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,candidate batch LUT does not fit cache target or batch is small; use vectorized fallback,0,False,False,False,False,False,17.3999994461,17.3999994461,1,True,1
paper,bch_255_239_r16,default_cpu_cache,candidate_test_packed,1024,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,large packed candidate batch uses LUT selected by cache footprint,172048,False,True,True,True,True,471.228575667,471.228575667,1,True,1
paper,bch_255_239_r16,default_cpu_cache,candidate_test_packed,16,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,large packed candidate batch uses LUT selected by cache footprint,172048,False,True,True,True,True,49.7857191866,49.7857191866,1,True,1
paper,bch_255_239_r16,default_cpu_cache,candidate_test_packed,16384,density=0.05,packed,PackedBlockLUTKernel,6,PackedBlockLUTKernel,6,large packed candidate batch uses LUT selected by cache footprint,5392,True,True,True,True,True,8408.7857145,8408.7857145,1,True,1
paper,bch_255_239_r16,default_cpu_cache,candidate_test_packed,256,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,large packed candidate batch uses LUT selected by cache footprint,172048,False,True,True,True,True,155.714290616,155.714290616,1,True,1
paper,bch_255_239_r16,default_cpu_cache,candidate_test_packed,4,density=0.05,packed,PackedBatchGF2Kernel,0,NaiveGF2Kernel,0,candidate batch LUT does not fit cache target or batch is small; use vectorized fallback,0,False,False,False,False,False,30.9857090802,30.0285672503,1.03187437556,True,1
paper,bch_255_239_r16,default_cpu_cache,candidate_test_packed,4096,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,8,large packed candidate batch uses LUT selected by cache footprint,172048,False,True,True,True,True,1896.67143526,1803.07142104,1.05191142909,True,1
paper,bch_255_239_r16,default_cpu_cache,candidate_test_packed,64,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,large packed candidate batch uses LUT selected by cache footprint,172048,False,True,True,True,True,69.9142858918,69.9142858918,1,True,1
paper,bch_255_239_r16,default_cpu_cache,component_decode_batch,1,density=0.02,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small component decode batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,33.1857175167,33.1857175167,1,True,1
paper,bch_255_239_r16,default_cpu_cache,component_decode_batch,1024,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,10,component decode batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,2937.18571109,2932.31428701,1.00166128989,True,1
paper,bch_255_239_r16,default_cpu_cache,component_decode_batch,16,density=0.02,unpacked,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,component decode batch batch_size=16 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,172048,False,True,True,True,True,94.8428642005,94.8428642005,1,True,1
paper,bch_255_239_r16,default_cpu_cache,component_decode_batch,16384,density=0.02,unpacked,PackedBlockLUTKernel,6,PackedBlockLUTKernel,8,component decode batch batch_size=16384 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,5392,True,True,True,True,True,61708.0428471,60807.8000036,1.01480472642,True,1
paper,bch_255_239_r16,default_cpu_cache,component_decode_batch,256,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,12,component decode batch batch_size=256 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,794.985714102,781.485719407,1.01727478105,True,1
paper,bch_255_239_r16,default_cpu_cache,component_decode_batch,4,density=0.02,unpacked,PackedBatchGF2Kernel,0,NaiveGF2Kernel,0,small component decode batch batch_size=4 avoids LUT setup/mask overhead,0,False,False,False,False,False,67.8428581783,63.3285630361,1.07128371347,True,1
paper,bch_255_239_r16,default_cpu_cache,component_decode_batch,4096,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,8,component decode batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,12450.3714365,12450.3714365,1,True,1
paper,bch_255_239_r16,default_cpu_cache,component_decode_batch,64,density=0.02,unpacked,PackedBlockLUTKernel,12,PackedBlockLUTKernel,8,component decode batch batch_size=64 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,172048,False,True,True,True,True,268.885716131,224.54286227,1.19748057637,True,1
paper,bch_255_239_r16,default_cpu_cache,dense_batch,1,density=0.5,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small dense batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,10.100002068,10.100002068,1,True,1
paper,bch_255_239_r16,default_cpu_cache,dense_batch,1024,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,12,dense batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,785.21427765,471.414283051,1.66565652735,True,1
paper,bch_255_239_r16,default_cpu_cache,dense_batch,16,density=0.5,unpacked,PackedBlockLUTKernel,12,PackedBlockLUTKernel,10,dense batch batch_size=16 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,172048,False,True,True,True,True,75.7571459482,61.7571391298,1.22669454926,True,1
paper,bch_255_239_r16,default_cpu_cache,dense_batch,16384,density=0.5,unpacked,PackedBlockLUTKernel,6,PackedBlockLUTKernel,6,dense batch batch_size=16384 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,5392,True,True,True,True,True,8714.94285197,8714.94285197,1,True,1
paper,bch_255_239_r16,default_cpu_cache,dense_batch,256,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,12,dense batch batch_size=256 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,224.828570416,186.428577373,1.20597696761,True,1
paper,bch_255_239_r16,default_cpu_cache,dense_batch,4,density=0.5,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small dense batch batch_size=4 avoids LUT setup/mask overhead,0,False,False,False,False,False,32.1714323945,32.1714323945,1,True,1
paper,bch_255_239_r16,default_cpu_cache,dense_batch,4096,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,8,dense batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,2145.81428528,2145.81428528,1,True,1
paper,bch_255_239_r16,default_cpu_cache,dense_batch,64,density=0.5,unpacked,PackedBlockLUTKernel,12,PackedBlockLUTKernel,10,dense batch batch_size=64 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,172048,False,True,True,True,True,78.7857154916,75.2428563179,1.047085655,True,1
paper,bch_255_239_r16,default_cpu_cache,event_update,1,flip_count=2,unpacked,EventUpdateKernel,0,PackedBatchGF2Kernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,13.7142903571,12.585710335,1.08967153955,True,1
paper,bch_255_239_r16,default_cpu_cache,event_update,1024,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,72.2857158897,72.2857158897,1,True,1
paper,bch_255_239_r16,default_cpu_cache,event_update,16,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,11.3714320053,11.3714320053,1,True,1
paper,bch_255_239_r16,default_cpu_cache,event_update,16384,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,1737.75713691,1737.75713691,1,True,1
paper,bch_255_239_r16,default_cpu_cache,event_update,256,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,31.599999472,31.599999472,1,True,1
paper,bch_255_239_r16,default_cpu_cache,event_update,4,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,13.3285814497,13.3285814497,1,True,1
paper,bch_255_239_r16,default_cpu_cache,event_update,4096,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,255.785716165,255.785716165,1,True,1
paper,bch_255_239_r16,default_cpu_cache,event_update,64,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,12.8857126193,12.8857126193,1,True,1
paper,bch_255_239_r16,default_cpu_cache,sparse_single,1,weight=2,unpacked,SparseXorKernel,0,SparseXorKernel,0,sparse single input hamming_weight=2 <= 8,0,False,False,False,False,False,7.47142725491,7.47142725491,1,True,1
paper,bch_255_239_r16,large_l3_profile,candidate_test_packed,1,density=0.05,packed,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,candidate batch LUT does not fit cache target or batch is small; use vectorized fallback,0,False,False,False,False,False,16.8428523466,16.8428523466,1,True,1
paper,bch_255_239_r16,large_l3_profile,candidate_test_packed,1024,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,8,large packed candidate batch uses LUT selected by cache footprint,172048,False,True,True,True,True,435.371425868,422.414284133,1.03067401416,True,1
paper,bch_255_239_r16,large_l3_profile,candidate_test_packed,16,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,large packed candidate batch uses LUT selected by cache footprint,172048,False,True,True,True,True,42.4142843778,42.4142843778,1,True,1
paper,bch_255_239_r16,large_l3_profile,candidate_test_packed,16384,density=0.05,packed,PackedBlockLUTKernel,6,PackedBlockLUTKernel,6,large packed candidate batch uses LUT selected by cache footprint,5392,True,True,True,True,True,8567.12858825,8567.12858825,1,True,1
paper,bch_255_239_r16,large_l3_profile,candidate_test_packed,256,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,large packed candidate batch uses LUT selected by cache footprint,172048,False,True,True,True,True,161.614285649,161.614285649,1,True,1
paper,bch_255_239_r16,large_l3_profile,candidate_test_packed,4,density=0.05,packed,PackedBatchGF2Kernel,0,NaiveGF2Kernel,0,candidate batch LUT does not fit cache target or batch is small; use vectorized fallback,0,False,False,False,False,False,31.6285711181,31.0142807263,1.01980669477,True,1
paper,bch_255_239_r16,large_l3_profile,candidate_test_packed,4096,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,large packed candidate batch uses LUT selected by cache footprint,172048,False,True,True,True,True,1960.94286262,1960.94286262,1,True,1
paper,bch_255_239_r16,large_l3_profile,candidate_test_packed,64,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,large packed candidate batch uses LUT selected by cache footprint,172048,False,True,True,True,True,82.5428620114,82.5428620114,1,True,1
paper,bch_255_239_r16,large_l3_profile,component_decode_batch,1,density=0.02,unpacked,PackedBatchGF2Kernel,0,NaiveGF2Kernel,0,small component decode batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,38.1714281892,36.3285653293,1.05072765311,True,1
paper,bch_255_239_r16,large_l3_profile,component_decode_batch,1024,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,12,component decode batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,3066.20000629,2928.11427997,1.04715858505,True,1
paper,bch_255_239_r16,large_l3_profile,component_decode_batch,16,density=0.02,unpacked,PackedBlockLUTKernel,12,PackedBlockLUTKernel,10,component decode batch batch_size=16 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,172048,False,True,True,True,True,121.128570754,117.328566765,1.03238771336,True,1
paper,bch_255_239_r16,large_l3_profile,component_decode_batch,16384,density=0.02,unpacked,PackedBlockLUTKernel,6,PackedBlockLUTKernel,6,component decode batch batch_size=16384 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,5392,True,True,True,True,True,57026.3428547,57026.3428547,1,True,1
paper,bch_255_239_r16,large_l3_profile,component_decode_batch,256,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,10,component decode batch batch_size=256 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,792.585712458,783.44285222,1.01167010486,True,1
paper,bch_255_239_r16,large_l3_profile,component_decode_batch,4,density=0.02,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small component decode batch batch_size=4 avoids LUT setup/mask overhead,0,False,False,False,False,False,61.8857115374,61.8857115374,1,True,1
paper,bch_255_239_r16,large_l3_profile,component_decode_batch,4096,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,8,component decode batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,12986.828573,12986.828573,1,True,1
paper,bch_255_239_r16,large_l3_profile,component_decode_batch,64,density=0.02,unpacked,PackedBlockLUTKernel,12,PackedBlockLUTKernel,10,component decode batch batch_size=64 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,172048,False,True,True,True,True,290.214283658,275.057141802,1.05510542921,True,1
paper,bch_255_239_r16,large_l3_profile,dense_batch,1,density=0.5,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small dense batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,12.4714320659,12.4714320659,1,True,1
paper,bch_255_239_r16,large_l3_profile,dense_batch,1024,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,12,dense batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,515.028568251,451.071429,1.14178938221,True,1
